,#SampleID,temperature_deg_c,ph,adiv_observed_otus
19840,1883.2005.116.Crump.Artic.LTREB.main.lane4.NoIndex,11.2,7.1,177
19841,1883.2005.114.Crump.Artic.LTREB.main.lane1.NoIndex,12.73,7.9,308
19842,1883.2005.101.Crump.Artic.LTREB.main.lane1.NoIndex,13.26,7.5,214
19843,1883.2005.091.Crump.Artic.LTREB.main.lane1.NoIndex,14.3,7.2,411
19844,1883.2005.089.Crump.Artic.LTREB.main.lane1.NoIndex,13.89,7.1,489
19845,1883.2005.078.Crump.Artic.LTREB.main.lane1.NoIndex,11.3,7.3,396
19846,1883.2005.06.Crump.Artic.LTREB.main.lane1.NoIndex,11.9,6.4,438
19847,1883.2005.05.Crump.Artic.LTREB.main.lane1.NoIndex,5,7.1,346
19848,1883.2003.096.Crump.Artic.LTREB.main.lane1.NoIndex,15.6,7.3,1056
19849,1883.2003.088.Crump.Artic.LTREB.main.lane1.NoIndex,13.2,7.9,229
19850,1883.2003.085.Crump.Artic.LTREB.main.lane1.NoIndex,11.9,8.2,783
19851,1883.2003.076.Crump.Artic.LTREB.main.lane1.NoIndex,8.07,8.2,2244
19852,1883.2003.074.Crump.Artic.LTREB.main.lane1.NoIndex,9.2,7.9,1951
19853,1883.2003.053.Crump.Artic.LTREB.main.lane1.NoIndex,2.88,,518
19855,1883.2002.179.Crump.Artic.LTREB.main.lane1.NoIndex,4.4,7.8,2003
19856,1883.2002.165.Crump.Artic.LTREB.main.lane1.NoIndex,4.1,6.6,1881
19858,1883.2002.111.Crump.Artic.LTREB.main.lane1.NoIndex,9.4,7.7,2087
19859,1883.2001.145.Crump.Artic.LTREB.main.lane1.NoIndex,7.87,7.8,339
19861,1883.2001.067.Crump.Artic.LTREB.main.lane1.NoIndex,14.04,7.3,204
19866,1883.2001.018.Crump.Artic.LTREB.main.lane1.NoIndex,6.07,7.3,347
19868,1883.2000.061.Crump.Artic.LTREB.main.lane1.NoIndex,6.61,7.7,248
19869,1883.2007.328.Crump.Artic.LTREB.main.lane2.NoIndex,14.3,7.3,328
19870,1883.2007.297.Crump.Artic.LTREB.main.lane2.NoIndex,9.99,,273
19871,1883.2007.296.Crump.Artic.LTREB.main.lane2.NoIndex,15.33,,294
19872,1883.2007.292.Crump.Artic.LTREB.main.lane2.NoIndex,15.52,,289
19875,1883.2004.005.Crump.Artic.LTREB.main.lane1.NoIndex,0.75,6.9,133
19876,1883.2003.22.Crump.Artic.LTREB.main.lane4.NoIndex,8.2,7.9,828
19878,1883.2002.047.Crump.Artic.LTREB.main.lane1.NoIndex,12.6,7.6,714
19879,1883.2002.046.Crump.Artic.LTREB.main.lane1.NoIndex,10.5,7.7,292
19881,1883.2000.002.Crump.Artic.LTREB.main.lane1.NoIndex,1.37,7.4,306
19882,1883.2011.56.Crump.Artic.LTREB.main.lane3.NoIndex,8.8,7.9,173
19883,1883.2011.558.Crump.Artic.LTREB.main.lane3.NoIndex,9.4,7.8,130
19885,1883.2011.498.Crump.Artic.LTREB.main.lane4.NoIndex,4.4,,680
19886,1883.2011.495.Crump.Artic.LTREB.main.lane4.NoIndex,4.9,7.9,101
19887,1883.2011.489.Crump.Artic.LTREB.main.lane4.NoIndex,10,8.1,151
19888,1883.2011.487.Crump.Artic.LTREB.main.lane4.NoIndex,9.9,8,106
19889,1883.2011.478.Crump.Artic.LTREB.main.lane4.NoIndex,10.4,,284
19890,1883.2011.473.Crump.Artic.LTREB.main.lane4.NoIndex,12.7,,230
19891,1883.2011.472.Crump.Artic.LTREB.main.lane4.NoIndex,11.3,,730
19893,1883.2011.461.Crump.Artic.LTREB.main.lane4.NoIndex,9.7,,317
19894,1883.2011.456.Crump.Artic.LTREB.main.lane4.NoIndex,12.3,,205
19895,1883.2011.427.Crump.Artic.LTREB.main.lane4.NoIndex,12.8,7.9,307
19899,1883.2011.386.Crump.Artic.LTREB.main.lane4.NoIndex,14,7.8,339
19900,1883.2011.384.Crump.Artic.LTREB.main.lane4.NoIndex,7.9,8.2,336
19903,1883.2011.323.Crump.Artic.LTREB.main.lane4.NoIndex,10.2,8,1733
19907,1883.2011.207.Crump.Artic.LTREB.main.lane4.NoIndex,14.59,7.8,268
19908,1883.2011.186.Crump.Artic.LTREB.main.lane3.NoIndex,7.7,8.2,1625
19911,1883.2011.158.Crump.Artic.LTREB.main.lane3.NoIndex,8.9,7.5,1662
19912,1883.2011.157.Crump.Artic.LTREB.main.lane3.NoIndex,11.9,6.4,1012
19913,1883.2011.129.Crump.Artic.LTREB.main.lane3.NoIndex,9.9,7.6,732
19914,1883.2011.124.Crump.Artic.LTREB.main.lane3.NoIndex,8.2,7.9,1396
19915,1883.2011.123.Crump.Artic.LTREB.main.lane3.NoIndex,5.01,7.1,366
19916,1883.2011.111.Crump.Artic.LTREB.main.lane3.NoIndex,16,7.5,276
19917,1883.2011.102.Crump.Artic.LTREB.main.lane3.NoIndex,19.6,8,357
19918,1883.2011.095.Crump.Artic.LTREB.main.lane3.NoIndex,14.5,7.6,277
19919,1883.2011.094.Crump.Artic.LTREB.main.lane3.NoIndex,16.9,7.2,453
19920,1883.2011.065.Crump.Artic.LTREB.main.lane3.NoIndex,16.5,7.6,256
19921,1883.2011.063.Crump.Artic.LTREB.main.lane3.NoIndex,13.9,8.2,369
19922,1883.2011.061.Crump.Artic.LTREB.main.lane3.NoIndex,13.8,8.3,365
19923,1883.2011.06.Crump.Artic.LTREB.main.lane3.NoIndex,14,8.2,361
19924,1883.2011.052.Crump.Artic.LTREB.main.lane3.NoIndex,13.3,7.9,184
19925,1883.2011.05.Crump.Artic.LTREB.main.lane3.NoIndex,16.2,7.7,892
19926,1883.2011.047.Crump.Artic.LTREB.main.lane3.NoIndex,13.4,7.2,1904
19928,1883.2011.034.Crump.Artic.LTREB.main.lane3.NoIndex,13.5,6.6,239
19930,1883.2011.015.Crump.Artic.LTREB.main.lane3.NoIndex,6.54,7.4,298
19931,1883.2011.002.Crump.Artic.LTREB.main.lane3.NoIndex,2.97,6.8,379
19932,1883.2010.373.Crump.Artic.LTREB.main.lane4.NoIndex,9.2,7.4,2575
19933,1883.2010.36.Crump.Artic.LTREB.main.lane3.NoIndex,8.5,6.9,2647
19937,1883.2010.269.Crump.Artic.LTREB.main.lane3.NoIndex,16.7,6.6,177
19938,1883.2011.285.Crump.Artic.LTREB.main.lane4.NoIndex,7.6,7.3,1425
19939,1883.2011.273.Crump.Artic.LTREB.main.lane4.NoIndex,15.12,7.8,313
19940,1883.2011.269.Crump.Artic.LTREB.main.lane4.NoIndex,5.26,6.9,317
19941,1883.2011.253.Crump.Artic.LTREB.main.lane4.NoIndex,16.6,7.5,451
19942,1883.2011.251.Crump.Artic.LTREB.main.lane4.NoIndex,15.6,8.1,205
19943,1883.2011.247.Crump.Artic.LTREB.main.lane4.NoIndex,15.9,7.5,367
19944,1883.2011.231.Crump.Artic.LTREB.main.lane4.NoIndex,15.8,7.2,303
19946,1883.2010.109.Crump.Artic.LTREB.main.lane3.NoIndex,12,8.2,1207
19947,1883.2009.382.Crump.Artic.LTREB.main.lane3.NoIndex,12.1,7.4,168
19948,1883.2010.34.Crump.Artic.LTREB.main.lane3.NoIndex,13.1,7.3,754
19949,1883.2010.338.Crump.Artic.LTREB.main.lane3.NoIndex,14.1,7.4,692
19950,1883.2010.336.Crump.Artic.LTREB.main.lane3.NoIndex,14.4,8.3,1005
19955,1883.2009.354.Crump.Artic.LTREB.main.lane3.NoIndex,16.4,,21
19956,1883.2009.353.Crump.Artic.LTREB.main.lane3.NoIndex,16.1,,18
19957,1883.2009.349.Crump.Artic.LTREB.main.lane3.NoIndex,7,,33
19960,1883.2009.302.Crump.Artic.LTREB.main.lane3.NoIndex,15.4,7.7,137
19961,1883.2009.3.Crump.Artic.LTREB.main.lane3.NoIndex,13.2,7.4,334
19962,1883.2009.296.Crump.Artic.LTREB.main.lane3.NoIndex,13.5,6.7,77
19963,1883.2009.291.Crump.Artic.LTREB.main.lane3.NoIndex,8.5,7.4,1133
19968,1883.2009.172.Crump.Artic.LTREB.main.lane3.NoIndex,13.8,8.4,297
19969,1883.2009.168.Crump.Artic.LTREB.main.lane3.NoIndex,7.9,7.3,2164
19976,1883.2009.1.Crump.Artic.LTREB.main.lane3.NoIndex,5.8,7,375
19977,1883.2009.074.Crump.Artic.LTREB.main.lane3.NoIndex,15.3,6.3,225
19978,1883.2009.065.Crump.Artic.LTREB.main.lane3.NoIndex,16.5,7.9,208
19981,1883.2009.012.Crump.Artic.LTREB.main.lane3.NoIndex,10.7,7.6,1111
19982,1883.2009.006.Crump.Artic.LTREB.main.lane3.NoIndex,6.4,7.4,969
19983,1883.2009.004.Crump.Artic.LTREB.main.lane3.NoIndex,8.1,7,556
19986,1883.2008.559.Crump.Artic.LTREB.main.lane3.NoIndex,9.8,7.9,311
19987,1883.2008.321.Crump.Artic.LTREB.main.lane2.NoIndex,9.8,7.7,2412
19993,1883.2008.252.Crump.Artic.LTREB.main.lane2.NoIndex,14.4,6.8,162
19994,1883.2009.258.Crump.Artic.LTREB.main.lane2.NoIndex,6.16,6.9,47
19995,1883.2009.254.Crump.Artic.LTREB.main.lane2.NoIndex,13.1,7.5,34
19996,1883.2009.245.Crump.Artic.LTREB.main.lane2.NoIndex,17.3,7.1,162
19997,1883.2009.243.Crump.Artic.LTREB.main.lane2.NoIndex,17.3,7,318
19998,1883.2009.239.Crump.Artic.LTREB.main.lane2.NoIndex,18,6.7,352
19999,1883.2009.225.Crump.Artic.LTREB.main.lane2.NoIndex,20.5,7.7,362
20000,1883.2009.221.Crump.Artic.LTREB.main.lane2.NoIndex,18.9,8.7,343
20003,1883.2008.215.Crump.Artic.LTREB.main.lane2.NoIndex,14.33,6.8,351
20004,1883.2008.204.Crump.Artic.LTREB.main.lane2.NoIndex,14.9,6.2,801
20005,1883.2008.189.Crump.Artic.LTREB.main.lane2.NoIndex,13.9,6.4,1388
20010,1883.2008.082.Crump.Artic.LTREB.main.lane2.NoIndex,8.8,7.4,2262
20012,1883.2008.061.Crump.Artic.LTREB.main.lane2.NoIndex,9.8,7.3,212
20013,1883.2008.05.Crump.Artic.LTREB.main.lane2.NoIndex,16.1,7,276
20014,1883.2008.041.Crump.Artic.LTREB.main.lane2.NoIndex,18.6,7.5,278
20015,1883.2008.025.Crump.Artic.LTREB.main.lane2.NoIndex,6.96,6.9,206
20016,1883.2008.019.Crump.Artic.LTREB.main.lane2.NoIndex,10.5,6.9,258
20017,1883.2008.017.Crump.Artic.LTREB.main.lane2.NoIndex,10.3,6.8,350
20018,1883.2008.006.Crump.Artic.LTREB.main.lane2.NoIndex,9.73,6.7,279
20019,1883.2008.001.Crump.Artic.LTREB.main.lane2.NoIndex,11.9,6.9,754
20022,1883.2008.488.Crump.Artic.LTREB.main.lane3.NoIndex,9.51,7.6,346
20023,1883.2008.487.Crump.Artic.LTREB.main.lane3.NoIndex,8.5,7.5,883
20030,1883.2008.38.Crump.Artic.LTREB.main.lane2.NoIndex,8.65,7.3,230
20031,1883.2008.377.Crump.Artic.LTREB.main.lane2.NoIndex,8.99,7,402
20032,1883.2007.55.Crump.Artic.LTREB.main.lane2.NoIndex,10.1,7.6,1061
20033,1883.2007.548.Crump.Artic.LTREB.main.lane2.NoIndex,16.9,8,290
20034,1883.2007.517.Crump.Artic.LTREB.main.lane2.NoIndex,17.92,7.8,246
20035,1883.2007.512.Crump.Artic.LTREB.main.lane2.NoIndex,16.8,7.6,287
20036,1883.2007.509.Crump.Artic.LTREB.main.lane2.NoIndex,16.3,7.5,264
20037,1883.2007.504.Crump.Artic.LTREB.main.lane2.NoIndex,16.3,7.5,1692
20038,1883.2007.503.Crump.Artic.LTREB.main.lane2.NoIndex,14.8,6.9,486
20039,1883.2007.499.Crump.Artic.LTREB.main.lane2.NoIndex,14.8,6.9,283
20040,1883.2007.495.Crump.Artic.LTREB.main.lane2.NoIndex,14.9,6.5,1478
20041,1883.2007.487.Crump.Artic.LTREB.main.lane2.NoIndex,15.4,,681
20045,1883.2007.4.Crump.Artic.LTREB.main.lane2.NoIndex,10.5,,1346
20046,1883.2007.038.Crump.Artic.LTREB.main.lane1.NoIndex,14.1,8.3,237
20048,1883.2007.013.Crump.Artic.LTREB.main.lane1.NoIndex,14.34,7.5,232
20049,1883.2007.008.Crump.Artic.LTREB.main.lane1.NoIndex,15.59,7.1,93
20050,1883.2007.006.Crump.Artic.LTREB.main.lane1.NoIndex,12.39,7,238
20051,1883.2007.002.Crump.Artic.LTREB.main.lane1.NoIndex,14.2,6.4,1079
20054,1883.2006.328.Crump.Artic.LTREB.main.lane1.NoIndex,7.2,7.3,1060
20055,1883.2006.321.Crump.Artic.LTREB.main.lane1.NoIndex,11.35,7,388
20056,1883.2008.541.Crump.Artic.LTREB.main.lane3.NoIndex,13.69,8,237
20060,1883.2006.194.Crump.Artic.LTREB.main.lane1.NoIndex,4.93,7,356
20061,1883.2006.188.Crump.Artic.LTREB.main.lane1.NoIndex,8.3,7.6,1826
20063,1883.2006.173.Crump.Artic.LTREB.main.lane1.NoIndex,13.36,7.4,284
20065,1883.2006.126.Crump.Artic.LTREB.main.lane1.NoIndex,12.8,8.8,1248
20066,1883.2006.125.Crump.Artic.LTREB.main.lane1.NoIndex,11.9,7.77,1527
20067,1883.2006.124.Crump.Artic.LTREB.main.lane1.NoIndex,13.6,8.2,1433
20068,1883.2005.031.Crump.Artic.LTREB.main.lane1.NoIndex,17.4,6.8,109
20069,1883.2005.013.Crump.Artic.LTREB.main.lane1.NoIndex,12.5,6.9,1842
20070,1883.2005.012.Crump.Artic.LTREB.main.lane1.NoIndex,11.2,6.4,704
20071,1883.2004.241.Crump.Artic.LTREB.main.lane1.NoIndex,0,7.2,1349
20072,1883.2004.235.Crump.Artic.LTREB.main.lane1.NoIndex,6.13,6.9,310
20074,1883.2004.225.Crump.Artic.LTREB.main.lane1.NoIndex,10.92,7.5,325
20075,1883.2004.202.Crump.Artic.LTREB.main.lane1.NoIndex,7.9,7.4,2285
20077,1883.2004.176.Crump.Artic.LTREB.main.lane1.NoIndex,13.07,7.6,300
20086,1883.2007.341.Crump.Artic.LTREB.main.lane2.NoIndex,11.2,7.7,585
20087,1883.2007.338.Crump.Artic.LTREB.main.lane2.NoIndex,12.3,7.2,839
20093,1883.2007.166.Crump.Artic.LTREB.main.lane2.NoIndex,18.5,7.9,338
20094,1883.2007.155.Crump.Artic.LTREB.main.lane2.NoIndex,17.8,8.1,245
20095,1883.2007.15.Crump.Artic.LTREB.main.lane2.NoIndex,16.5,7.5,1372
20097,1883.2007.102.Crump.Artic.LTREB.main.lane2.NoIndex,14.3,,1913
20102,1883.2004.134.Crump.Artic.LTREB.main.lane1.NoIndex,12.6,7.4,533
20103,1883.2004.06.Crump.Artic.LTREB.main.lane1.NoIndex,15.6,7.3,184
20104,1883.2004.055.Crump.Artic.LTREB.main.lane1.NoIndex,13.56,7,243
20105,1883.2004.037.Crump.Artic.LTREB.main.lane1.NoIndex,5.52,6.8,308
20106,1883.2004.031.Crump.Artic.LTREB.main.lane1.NoIndex,0.1,7.6,1342
20107,1883.2004.029.Crump.Artic.LTREB.main.lane1.NoIndex,2.43,6.5,321
20108,1883.2004.026.Crump.Artic.LTREB.main.lane1.NoIndex,1.41,6.6,227
20109,1883.2004.018.Crump.Artic.LTREB.main.lane1.NoIndex,3.15,6.3,476
20110,1883.2004.012.Crump.Artic.LTREB.main.lane1.NoIndex,2.59,6.1,311
20111,1883.2003.211.Crump.Artic.LTREB.main.lane4.NoIndex,6.7,7.6,621
20113,1883.2003.202.Crump.Artic.LTREB.main.lane4.NoIndex,8.65,7.8,222
20114,1883.2003.201.Crump.Artic.LTREB.main.lane4.NoIndex,6.1,7.7,2388
20115,1883.2003.193.Crump.Artic.LTREB.main.lane1.NoIndex,9.63,7.4,176
20116,1883.2003.191.Crump.Artic.LTREB.main.lane1.NoIndex,8.83,7.1,241
20117,1883.2003.188.Crump.Artic.LTREB.main.lane1.NoIndex,6.5,7,290
20118,1883.2003.173.Crump.Artic.LTREB.main.lane1.NoIndex,10.1,8.1,537
20120,1883.2003.157.Crump.Artic.LTREB.main.lane1.NoIndex,8.48,7.3,405
20121,1883.2003.141.Crump.Artic.LTREB.main.lane1.NoIndex,3.8,7.9,2157
20122,1883.2003.138.Crump.Artic.LTREB.main.lane1.NoIndex,11.11,7.8,192
20125,1883.2006.057.Crump.Artic.LTREB.main.lane1.NoIndex,4.1,7,343
20126,1883.2006.055.Crump.Artic.LTREB.main.lane1.NoIndex,11.6,7.2,263
20127,1883.2006.035.Crump.Artic.LTREB.main.lane1.NoIndex,7.8,5.7,236
20128,1883.2006.03.Crump.Artic.LTREB.main.lane1.NoIndex,11.9,7.9,2283
20130,1883.2006.003.Crump.Artic.LTREB.main.lane1.NoIndex,11.6,6.9,86
20132,1883.2005.214.Crump.Artic.LTREB.main.lane4.NoIndex,0.2,7.3,1022
20133,1883.2005.21.Crump.Artic.LTREB.main.lane4.NoIndex,15.1,7.2,192
20135,1883.2005.199.Crump.Artic.LTREB.main.lane4.NoIndex,11.2,7.9,1862
20136,1883.2005.18.Crump.Artic.LTREB.main.lane4.NoIndex,13.2,6.4,386
20137,1883.2005.107.Crump.Artic.LTREB.main.lane1.NoIndex,13.19,7.3,468
20138,1883.2005.082.Crump.Artic.LTREB.main.lane1.NoIndex,11.7,6.8,585
20139,1883.2005.062.Crump.Artic.LTREB.main.lane1.NoIndex,11.15,7.8,322
20140,1883.2005.046.Crump.Artic.LTREB.main.lane1.NoIndex,18.1,7.1,1855
20142,1883.2003.099.Crump.Artic.LTREB.main.lane1.NoIndex,4.54,7.2,329
20143,1883.2003.086.Crump.Artic.LTREB.main.lane1.NoIndex,13.41,7.4,318
20144,1883.2003.071.Crump.Artic.LTREB.main.lane1.NoIndex,10.43,7,260
20145,1883.2003.069.Crump.Artic.LTREB.main.lane1.NoIndex,14.42,7.3,204
20146,1883.2003.056.Crump.Artic.LTREB.main.lane1.NoIndex,12.2,7.3,865
20148,1883.2003.001.Crump.Artic.LTREB.main.lane1.NoIndex,1.18,7.3,271
20149,1883.2002.167.Crump.Artic.LTREB.main.lane1.NoIndex,5.2,7.6,2222
20150,1883.2002.113.Crump.Artic.LTREB.main.lane1.NoIndex,15.2,7.6,888
20151,1883.2002.106.Crump.Artic.LTREB.main.lane1.NoIndex,14.19,7.3,220
20152,1883.2002.006.Crump.Artic.LTREB.main.lane1.NoIndex,9.16,7.1,207
20155,1883.2001.126.Crump.Artic.LTREB.main.lane1.NoIndex,11.4,6.8,1565
20156,1883.2001.106.Crump.Artic.LTREB.main.lane1.NoIndex,11.6,7.1,1270
20157,1883.2001.102.Crump.Artic.LTREB.main.lane1.NoIndex,12.6,7.5,721
20158,1883.2001.098.Crump.Artic.LTREB.main.lane1.NoIndex,13.1,6.6,1175
20162,1883.2001.035.Crump.Artic.LTREB.main.lane1.NoIndex,8.65,7.1,306
20163,1883.2001.023.Crump.Artic.LTREB.main.lane1.NoIndex,9.5,7.2,2781
20166,1883.2007.268.Crump.Artic.LTREB.main.lane2.NoIndex,8.6,7.4,2341
20168,1883.2003.233.Crump.Artic.LTREB.main.lane4.NoIndex,7.84,,808
20171,1883.2003.217.Crump.Artic.LTREB.main.lane4.NoIndex,6.7,8,2256
20172,1883.2002.093.Crump.Artic.LTREB.main.lane1.NoIndex,13.3,7,465
20173,1883.2002.087.Crump.Artic.LTREB.main.lane1.NoIndex,11.6,7.2,1935
20174,1883.2002.023.Crump.Artic.LTREB.main.lane1.NoIndex,9.06,7.3,291
20175,1883.2000.029.Crump.Artic.LTREB.main.lane1.NoIndex,12.12,6.8,228
20176,1883.2000.021.Crump.Artic.LTREB.main.lane1.NoIndex,11.05,6.8,196
20178,2080.S79D5,7.0334,,166
20179,2080.S79D97,11.3867,,352
20180,2080.S79D740,4.1515,,378
20181,2080.S79D240,8.8974,,368
20182,2080.S71D62,14.9805,,351
20183,2080.S71D2500,3.2646,,152
20184,2080.S71D4336,2.2397,,194
20185,2080.S63D60.85,15.48305,7.9909,238
20186,2080.S63D435,12.3778,,330
20187,2080.S63D2585,3.3211,,278
20188,2080.S60D115,18.3761,,150
20189,2080.S60D315,17.9958,,330
20190,2080.S60D2835,3.0838,7.7326,268
20191,2080.S60D5450.2,2.2251,7.7189,264
20192,2080.S60D5450,2.2251,7.7189,267
20193,2080.S71D350.400,9.5295,,383
20194,2080.S57D435,14.1933,,392
20195,2080.S54D60.85,19.7047,8.027,261
20196,2080.S54D365,17.403,,411
20197,2080.S54D2585,3.2469,,258
20198,2080.S57D3700,2.3536,,176
20199,2080.S48D85,22.2321,,254
20200,2080.S48D835,8.9626,7.6808,155
20201,2080.S48D2335,3.3266,,183
20202,2080.S45D115,20.2055,,231
20203,2080.S45D435,15.818,,228
20204,2080.S45D2585,2.9959,,208
20205,2080.S42D60.85,24.1018,8.07955,283
20206,2080.S42D735,10.0195,7.6903,213
20207,2080.S42D2085,3.6862,,207
20208,2080.S39D60.85,24.7166,8.08055,286
20209,2080.S39D435,13.9298,,284
20210,2080.S39D2585,3.0203,,229
20211,2080.S39D5329.2,2.0347,,157
20212,2080.S39D5329,2.0347,,242
20213,2080.S33D60.85,25.31425,8.0994,277
20214,2080.S33D365,13.9213,,266
20215,2080.S33D2585,2.9015,,250
20216,2080.S30D60,26.3541,,266
20217,2080.S30D215,17.0833,,451
20218,2080.S30D2085,3.517,7.731,382
20219,2080.S26D75.100,26.16555,8.0729,387
20220,2080.S26D350.400,10.18475,7.6308,365
20221,2080.S24D35,27.5806,8.0718,332
20222,2080.S24D85,24.9967,,381
20223,2080.S24D365,9.7522,7.5695,302
20224,2080.S24D2085,3.4739,7.7334,404
20225,2080.S24D4898,1.7723,7.6908,363
20226,2080.S16D40,27.5977,8.0764,261
20227,2080.S16D90,24.6294,7.9924,422
20228,2080.S16D765,6.008,7.5452,308
20229,2080.S16D2165,3.4789,7.732,392
20230,2080.S16D4611,2.139,7.7206,378
21989,2229.B.I.chem.HE.juv1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,18,,61
21990,2229.B.I.chem.HE.juv2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,18,,118
21991,2229.B.I.chem.HE.juv3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,18,,42
21992,2229.B.I.chem.HE.juv5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,18,,37
21993,2229.B.I.chem.HEpL1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,113
21994,2229.B.I.chem.HEpL2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,89
21995,2229.B.I.chem.HEpL3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,142
21996,2229.B.I.chem.HEpL4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,54
21997,2229.B.I.chem.HEpL5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,18,,93
21998,2229.B.I.chem.HEsL1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,18,,103
22012,2229.S1.N1.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,141
22013,2229.S1.N1.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,61
22014,2229.S1.N1.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,68
22015,2229.S1.N1.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,71
22016,2229.S1.N1.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,59
22017,2229.S1.N1.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,16.9,,118
22018,2229.S1.N1.4.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,16.9,,72
22019,2229.S1.N1.4.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,63
22020,2229.S1.N1.4.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,73
22021,2229.S1.N1.4.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,122
22022,2229.S1.N1.5.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,124
22023,2229.S1.N1.5.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,183
22024,2229.S1.N1.5.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,125
22025,2229.S1.N1.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.843375,,174
22026,2229.S1.N1.5.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.68553125,,168
22027,2229.S1.N1.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.68553125,,212
22028,2229.S1.N1.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.68553125,,216
22029,2229.S1.N1.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.68553125,,169
22030,2229.S1.N1.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.68553125,,197
22031,2229.S1.N1.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,17.68553125,,278
22032,2229.S1.N1.7.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,267
22033,2229.S1.N1.7.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,187
22034,2229.S1.N1.7.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,198
22035,2229.S1.N1.7.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.3,,206
22036,2229.S1.N1.8.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,253
22037,2229.S1.N1.8.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,228
22038,2229.S1.N1.8.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,177
22039,2229.S1.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18,,134
22040,2229.S1.N1.9.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.13837097,,135
22041,2229.S1.N1.9.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.13837097,,192
22042,2229.S1.N1.9.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.13837097,,97
22043,2229.S1.N1.9.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.13837097,,109
22044,2229.S1.N1.9.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,18.13837097,,93
22045,2229.S1.N11.AH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,16.6,,191
22046,2229.S1.N11.AH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,16.7,,146
22047,2229.S1.N11.AH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,16.7,,97
22048,2229.S1.N11.AH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,16.7,,104
22049,2229.S1.N11.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,16.7,,130
22050,2229.S1.N11.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,16.7,,110
22051,2229.S1.N11.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,17,,124
22052,2229.S1.N11.EH4.Thomas.CMB.Seaweed.lane5.NoIndex.L005,17,,159
22053,2229.S1.N11.EH5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,17,,81
22054,2229.S1.N11.EH5R.Thomas.CMB.Seaweed.lane5.NoIndex.L005,17,,131
22055,2229.S1.N12.EH1.Thomas.CMB.Seaweed.lane5.NoIndex.L005,17.91241379,,202
22056,2229.S1.N12.EH2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,17.91241379,,81
